,tijdstip;locatie;component;waarde;LKI
2019-02-01 12:00:00+01:00;Amsterdam-Vondelpark;NO2;32,0;4
2019-02-01 12:00:00+01:00;Amsterdam-Vondelpark;PM10;22,6;3
2019-02-01 12:00:00+01:00;Amsterdam-Vondelpark;PM25;11,7;2
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;CO;317,4;2
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;NO;6,0;1
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;O3;21,8;2
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;FN;0,96;1
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;PM10;26,9;3
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;PM25;14,4;2
2019-02-01 13:00:00+01:00;Amsterdam-Vondelpark;NO2;33,3;4
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;CO;326,7;2
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;NO;4,9;1
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;O3;20,4;2
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;FN;0,93;1
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;PM25;15,3;3
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;NO2;35,8;4
2019-02-01 14:00:00+01:00;Amsterdam-Vondelpark;PM10;25,5;3
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;CO;361,3;2
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;NO;8,5;1
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;O3;10,6;1
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;FN;1,16;2
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;PM10;20,9;3
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;PM25;16,5;3
2019-02-01 15:00:00+01:00;Amsterdam-Vondelpark;NO2;44,5;4
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;CO;374,1;2
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;NO;10,6;2
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;O3;6,9;1
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;FN;1,32;2
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;PM10;28,2;3
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;PM25;20,5;4
2019-02-01 16:00:00+01:00;Amsterdam-Vondelpark;NO2;48,6;5
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;CO;415,7;2
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;NO;13,0;2
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;O3;3,1;1
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;FN;1,44;2
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;NO2;52,5;5
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;PM10;24,5;3
2019-02-01 17:00:00+01:00;Amsterdam-Vondelpark;PM25;17,3;3
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;CO;477,5;2
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;NO;18,3;2
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;O3;0,2;1
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;FN;1,61;2
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;PM10;36,7;4
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;PM25;21,0;4
2019-02-01 18:00:00+01:00;Amsterdam-Vondelpark;NO2;55,2;5
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;CO;450,3;2
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;NO;18,2;2
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;O3;0,0;1
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;FN;1,72;2
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;PM10;37,8;4
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;PM25;28,0;4
2019-02-01 19:00:00+01:00;Amsterdam-Vondelpark;NO2;53,2;5
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;CO;423,1;2
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;NO;14,8;2
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;O3;0,0;1
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;FN;1,69;2
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;PM10;43,7;4
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;PM25;29,1;4
2019-02-01 20:00:00+01:00;Amsterdam-Vondelpark;NO2;51,3;5
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;FN;1,81;2
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;CO;424,5;2
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;NO;10,5;2
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;O3;-0,3;1
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;PM10;41,9;4
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;PM25;24,6;4
2019-02-01 21:00:00+01:00;Amsterdam-Vondelpark;NO2;48,2;5
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;CO;471,8;2
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;NO;20,7;2
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;O3;-0,8;1
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;FN;2,12;2
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;PM10;58,1;5
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;PM25;35,2;5
2019-02-01 22:00:00+01:00;Amsterdam-Vondelpark;NO2;50,8;5
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;CO;463,9;2
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;NO;13,7;2
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;O3;-0,6;1
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;FN;2,12;2
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;PM10;59,2;5
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;PM25;30,0;5
2019-02-01 23:00:00+01:00;Amsterdam-Vondelpark;NO2;48,5;5
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;NO2;44,7;4
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;O3;-0,3;1
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;PM10;56,5;5
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;CO;433,9;2
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;NO;7,8;1
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;FN;2,01;2
2019-02-02 00:00:00+01:00;Amsterdam-Vondelpark;PM25;31,9;5
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;O3;-0,5;1
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;CO;427,6;2
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;NO;10,9;2
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;FN;1,98;2
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;PM10;47,9;5
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;PM25;32,0;5
2019-02-02 01:00:00+01:00;Amsterdam-Vondelpark;NO2;44,3;4
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;PM25;39,5;5
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;CO;427,3;2
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;NO;7,9;1
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;O3;0,0;1
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;FN;1,96;2
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;NO2;42,2;4
2019-02-02 02:00:00+01:00;Amsterdam-Vondelpark;PM10;54,6;5
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;CO;419,2;2
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;NO;6,3;1
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;O3;0,3;1
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;FN;1,91;2
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;PM10;48,6;5
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;PM25;35,0;5
2019-02-02 03:00:00+01:00;Amsterdam-Vondelpark;NO2;40,3;4
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;PM25;34,2;5
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;CO;424,4;2
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;NO;9,1;1
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;O3;-0,2;1
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;FN;2,05;2
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;NO2;40,1;4
2019-02-02 04:00:00+01:00;Amsterdam-Vondelpark;PM10;47,0;5
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;CO;418,8;2
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;NO;9,9;1
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;O3;-0,4;1
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;FN;2,08;2
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;PM10;51,6;5
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;PM25;39,7;5
2019-02-02 05:00:00+01:00;Amsterdam-Vondelpark;NO2;37,7;4
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;CO;421,1;2
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;NO;6,1;1
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;O3;-0,2;1
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;FN;1,92;2
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;PM10;42,8;4
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;PM25;30,2;5
2019-02-02 06:00:00+01:00;Amsterdam-Vondelpark;NO2;37,3;4
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;CO;418,7;2
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;NO;10,0;2
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;O3;-0,5;1
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;FN;2,15;2
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;PM10;47,8;5
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;PM25;34,8;5
2019-02-02 07:00:00+01:00;Amsterdam-Vondelpark;NO2;37,7;4
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;CO;433,1;2
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;NO;7,5;1
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;O3;0,8;1
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;FN;2,0;2
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;PM10;44,2;4
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;PM25;31,9;5
2019-02-02 08:00:00+01:00;Amsterdam-Vondelpark;NO2;35,0;4
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;CO;440,2;2
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;NO;9,3;1
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;O3;1,0;1
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;FN;2,02;2
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;PM10;41,8;4
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;PM25;34,9;5
2019-02-02 09:00:00+01:00;Amsterdam-Vondelpark;NO2;34,7;4
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;CO;469,5;2
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;NO;18,0;2
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;O3;1,3;1
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;FN;2,27;2
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;PM10;42,9;4
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;PM25;37,6;5
2019-02-02 10:00:00+01:00;Amsterdam-Vondelpark;NO2;36,0;4
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;CO;471,9;2
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;NO;13,0;2
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;O3;4,8;1
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;FN;1,95;2
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;PM10;36,1;4
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;PM25;32,9;5
2019-02-02 11:00:00+01:00;Amsterdam-Vondelpark;NO2;32,5;4
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;NO;10,8;2
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;CO;476,7;2
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;O3;9,6;1
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;FN;1,79;2
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;PM10;36,8;4
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;PM25;36,9;5
2019-02-02 12:00:00+01:00;Amsterdam-Vondelpark;NO2;31,9;4
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;O3;13,6;1
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;CO;446,4;2
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;NO;9,6;1
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;FN;1,71;2
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;PM10;39,0;4
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;PM25;31,4;5
2019-02-02 13:00:00+01:00;Amsterdam-Vondelpark;NO2;29,8;3
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;CO;410,0;2
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;NO;6,2;1
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;O3;21,0;2
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;FN;1,51;2
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;PM10;33,9;4
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;PM25;30,1;5
2019-02-02 14:00:00+01:00;Amsterdam-Vondelpark;NO2;25,5;3
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;CO;414,1;2
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;NO;5,9;1
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;O3;22,7;2
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;FN;1,4;2
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;PM10;29,9;3
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;PM25;25,4;4
2019-02-02 15:00:00+01:00;Amsterdam-Vondelpark;NO2;29,4;3
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;CO;443,0;2
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;NO;6,5;1
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;O3;17,3;2
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;FN;1,65;2
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;PM10;34,7;4
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;PM25;32,1;5
2019-02-02 16:00:00+01:00;Amsterdam-Vondelpark;NO2;32,6;4
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;PM25;32,7;5
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;CO;443,4;2
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;NO;4,6;1
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;O3;15,9;2
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;FN;1,76;2
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;PM10;37,5;4
2019-02-02 17:00:00+01:00;Amsterdam-Vondelpark;NO2;32,6;4
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;CO;478,3;2
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;NO;7,9;1
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;O3;7,4;1
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;FN;2,09;2
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;PM10;32,4;4
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;PM25;34,4;5
2019-02-02 18:00:00+01:00;Amsterdam-Vondelpark;NO2;42,7;4
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;NO2;38,6;4
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;CO;449,4;2
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;NO;6,5;1
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;O3;10,2;1
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;FN;2,1;2
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;PM10;34,7;4
2019-02-02 19:00:00+01:00;Amsterdam-Vondelpark;PM25;36,8;5
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;CO;478,7;2
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;NO;6,5;1
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;O3;9,7;1
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;FN;2,21;2
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;PM10;34,3;4
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;PM25;33,7;5
2019-02-02 20:00:00+01:00;Amsterdam-Vondelpark;NO2;38,7;4
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;CO;456,8;2
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;NO;4,7;1
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;O3;10,5;1
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;FN;2,34;2
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;PM10;39,8;4
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;PM25;39,8;5
2019-02-02 21:00:00+01:00;Amsterdam-Vondelpark;NO2;34,1;4
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;CO;505,4;3
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;NO;6,8;1
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;O3;4,7;1
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;FN;2,63;2
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;PM10;46,7;5
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;PM25;47,3;6
2019-02-02 22:00:00+01:00;Amsterdam-Vondelpark;NO2;39,0;4
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;NO;10,4;2
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;CO;542,2;3
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;O3;2,8;1
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;FN;2,63;2
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;PM10;44,1;4
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;PM25;41,2;6
2019-02-02 23:00:00+01:00;Amsterdam-Vondelpark;NO2;42,4;4
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;NO2;43,4;4
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;O3;5,3;1
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;PM10;38,7;4
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;CO;513,9;3
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;NO;8,0;1
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;FN;2,22;2
2019-02-03 00:00:00+01:00;Amsterdam-Vondelpark;PM25;27,7;4
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;CO;519,1;3
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;NO;6,6;1
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;O3;1,9;1
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;FN;2,37;2
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;PM10;34,5;4
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;PM25;26,9;4
2019-02-03 01:00:00+01:00;Amsterdam-Vondelpark;NO2;45,0;5
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;CO;469,9;2
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;NO;3,6;1
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;O3;15,2;2
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;FN;1,84;2
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;PM10;26,6;3
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;PM25;23,5;4
2019-02-03 02:00:00+01:00;Amsterdam-Vondelpark;NO2;42,7;4
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;CO;425,5;2
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;NO;1,3;1
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;O3;28,6;2
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;FN;1,42;2
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;PM10;24,6;3
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;PM25;17,7;3
2019-02-03 03:00:00+01:00;Amsterdam-Vondelpark;NO2;33,2;4
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;CO;360,6;2
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;NO;0,7;1
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;O3;39,3;3
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;FN;0,84;1
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;PM10;18,2;2
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;PM25;10,7;2
2019-02-03 04:00:00+01:00;Amsterdam-Vondelpark;NO2;24,3;3
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;CO;399,3;2
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;NO;0,5;1
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;O3;29,6;2
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;FN;0,69;1
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;PM10;8,0;1
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;PM25;8,8;1
2019-02-03 05:00:00+01:00;Amsterdam-Vondelpark;NO2;30,1;4
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;CO;389,7;2
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;NO;1,1;1
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;O3;25,5;2
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;FN;0,65;1
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;PM10;15,4;2
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;PM25;5,5;1
2019-02-03 06:00:00+01:00;Amsterdam-Vondelpark;NO2;33,5;4
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;CO;351,4;2
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;NO;0,9;1
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;O3;28,3;2
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;FN;0,46;1
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;PM10;16,6;2
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;PM25;2,8;1
2019-02-03 07:00:00+01:00;Amsterdam-Vondelpark;NO2;28,9;3
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;CO;356,3;2
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;NO;0,9;1
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;O3;12,9;1
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;FN;0,49;1
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;PM10;12,1;2
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;PM25;3,5;1
2019-02-03 08:00:00+01:00;Amsterdam-Vondelpark;NO2;40,1;4
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;FN;0,73;1
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;CO;360,5;2
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;NO;2,4;1
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;O3;6,7;1
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;PM10;8,3;1
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;PM25;3,9;1
2019-02-03 09:00:00+01:00;Amsterdam-Vondelpark;NO2;40,4;4
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;CO;446,8;2
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;NO;12,1;2
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;O3;6,2;1
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;FN;1,13;2
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;PM10;9,3;1
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;PM25;3,0;1
2019-02-03 10:00:00+01:00;Amsterdam-Vondelpark;NO2;42,5;4
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;CO;474,3;2
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;NO;16,1;2
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;O3;14,7;1
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;FN;1,0;2
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;PM10;13,8;2
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;PM25;3,9;1
2019-02-03 11:00:00+01:00;Amsterdam-Vondelpark;NO2;44,5;4
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;CO;422,8;2
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;NO;7,4;1
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;O3;35,3;3
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;FN;0,47;1
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;PM10;13,2;2
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;PM25;4,2;1
2019-02-03 12:00:00+01:00;Amsterdam-Vondelpark;NO2;26,3;3
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;CO;373,5;2
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;NO;3,6;1
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;O3;45,9;4
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;FN;0,28;1
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;PM10;11,4;2
2019-02-03 13:00:00+01:00;Amsterdam-Vondelpark;PM25;4,5;1
